method,run_id,time,source,target,hop_count
classic_baseline,9,100.0,63,67,3
classic_baseline,9,101.0,67,10,5
classic_baseline,9,101.0,37,59,4
classic_baseline,9,101.0,55,10,2
classic_baseline,9,101.0,61,38,5
classic_baseline,9,101.0,19,16,6
classic_baseline,9,102.0,87,38,3
classic_baseline,9,102.0,31,66,7
classic_baseline,9,102.0,54,37,4
classic_baseline,9,102.0,72,6,3
classic_baseline,9,102.0,70,9,3
classic_baseline,9,103.0,5,65,3
classic_baseline,9,103.0,13,65,6
classic_baseline,9,103.0,54,52,3
classic_baseline,9,103.0,12,59,5
classic_baseline,9,103.0,84,92,6
classic_baseline,9,104.0,72,32,3
classic_baseline,9,104.0,45,32,2
classic_baseline,9,104.0,74,10,2
classic_baseline,9,104.0,98,64,3
classic_baseline,9,104.0,2,14,4
classic_baseline,9,105.0,94,84,2
classic_baseline,9,105.0,59,22,3
classic_baseline,9,105.0,23,50,4
classic_baseline,9,105.0,5,10,4
classic_baseline,9,105.0,53,90,2
classic_baseline,9,106.0,38,40,3
classic_baseline,9,106.0,75,92,6
classic_baseline,9,106.0,58,96,2
classic_baseline,9,106.0,85,57,1
classic_baseline,9,106.0,79,33,4
classic_baseline,9,107.0,43,23,5
classic_baseline,9,107.0,27,23,4
classic_baseline,9,107.0,10,95,4
classic_baseline,9,107.0,77,33,2
classic_baseline,9,107.0,86,13,4
classic_baseline,9,108.0,55,68,2
classic_baseline,9,108.0,2,0,5
classic_baseline,9,108.0,50,14,5
classic_baseline,9,108.0,1,21,2
classic_baseline,9,108.0,83,61,6
classic_baseline,9,109.0,58,88,5
classic_baseline,9,109.0,51,84,3
classic_baseline,9,109.0,95,77,3
classic_baseline,9,109.0,92,62,5
classic_baseline,9,109.0,38,79,4
classic_baseline,9,110.0,78,46,2
classic_baseline,9,110.0,88,86,1
classic_baseline,9,110.0,88,86,1
classic_baseline,9,110.0,50,38,3
classic_baseline,9,110.0,17,1,3
classic_baseline,9,111.0,24,14,2
classic_baseline,9,111.0,2,89,4
classic_baseline,9,111.0,24,3,2
classic_baseline,9,111.0,26,61,8
classic_baseline,9,111.0,83,18,2
classic_baseline,9,112.0,83,30,6
classic_baseline,9,112.0,55,80,9
classic_baseline,9,112.0,68,24,3
classic_baseline,9,112.0,11,38,6
classic_baseline,9,112.0,98,59,5
classic_baseline,9,113.0,18,60,3
classic_baseline,9,113.0,54,2,4
classic_baseline,9,113.0,14,21,4
classic_baseline,9,113.0,19,94,3
classic_baseline,9,113.0,89,56,5
classic_baseline,9,114.0,62,60,4
classic_baseline,9,114.0,2,57,1
classic_baseline,9,114.0,74,31,3
classic_baseline,9,114.0,25,37,3
classic_baseline,9,114.0,6,42,5
classic_baseline,9,115.0,1,13,6
classic_baseline,9,115.0,55,53,7
classic_baseline,9,115.0,63,94,5
classic_baseline,9,115.0,74,76,7
classic_baseline,9,115.0,93,70,3
classic_baseline,9,116.0,37,4,3
classic_baseline,9,116.0,62,51,1
classic_baseline,9,116.0,62,65,1
classic_baseline,9,116.0,75,92,4
classic_baseline,9,116.0,78,86,2
classic_baseline,9,117.0,62,29,4
classic_baseline,9,117.0,91,7,5
classic_baseline,9,117.0,67,2,6
classic_baseline,9,117.0,54,73,8
classic_baseline,9,117.0,40,70,4
classic_baseline,9,118.0,8,34,2
classic_baseline,9,118.0,82,53,7
classic_baseline,9,118.0,60,14,5
classic_baseline,9,118.0,63,79,6
classic_baseline,9,118.0,82,44,5
classic_baseline,9,119.0,57,89,5
classic_baseline,9,119.0,20,36,6
classic_baseline,9,119.0,92,24,1
classic_baseline,9,119.0,60,44,4
classic_baseline,9,119.0,56,29,3
classic_baseline,9,120.0,43,77,6
classic_baseline,9,120.0,91,84,4
classic_baseline,9,120.0,59,16,3
classic_baseline,9,120.0,37,92,1
classic_baseline,9,120.0,91,49,3
classic_baseline,9,121.0,53,86,3
classic_baseline,9,121.0,83,94,6
classic_baseline,9,121.0,46,60,4
classic_baseline,9,121.0,20,79,1
classic_baseline,9,121.0,26,36,5
classic_baseline,9,122.0,88,95,2
classic_baseline,9,122.0,11,85,4
classic_baseline,9,122.0,61,16,4
classic_baseline,9,122.0,22,25,4
classic_baseline,9,122.0,20,77,4
classic_baseline,9,123.0,62,12,2
classic_baseline,9,123.0,53,63,3
classic_baseline,9,123.0,38,30,1
classic_baseline,9,123.0,26,71,3
classic_baseline,9,123.0,6,2,2
classic_baseline,9,124.0,45,33,4
classic_baseline,9,124.0,45,86,3
classic_baseline,9,124.0,20,22,6
classic_baseline,9,124.0,8,43,3
classic_baseline,9,124.0,55,14,7
classic_baseline,9,125.0,79,29,3
classic_baseline,9,125.0,15,71,3
classic_baseline,9,125.0,28,62,4
classic_baseline,9,125.0,33,43,5
classic_baseline,9,125.0,45,98,3
classic_baseline,9,126.0,5,98,3
classic_baseline,9,126.0,71,34,5
classic_baseline,9,126.0,19,88,5
classic_baseline,9,126.0,65,77,8
classic_baseline,9,126.0,85,13,2
classic_baseline,9,127.0,90,6,3
classic_baseline,9,127.0,56,58,3
classic_baseline,9,127.0,96,14,5
classic_baseline,9,127.0,13,78,4
classic_baseline,9,127.0,78,13,4
classic_baseline,9,128.0,71,5,6
classic_baseline,9,128.0,15,26,2
classic_baseline,9,128.0,46,20,5
classic_baseline,9,128.0,93,37,1
classic_baseline,9,128.0,90,56,6
classic_baseline,9,129.0,97,64,7
classic_baseline,9,129.0,63,93,1
classic_baseline,9,129.0,12,19,1
classic_baseline,9,129.0,82,46,5
classic_baseline,9,129.0,42,17,5
classic_baseline,9,130.0,15,25,2
classic_baseline,9,130.0,56,53,5
classic_baseline,9,130.0,98,0,4
classic_baseline,9,130.0,31,60,3
classic_baseline,9,130.0,43,36,2
classic_baseline,9,131.0,64,21,1
classic_baseline,9,131.0,10,34,1
classic_baseline,9,131.0,47,91,3
classic_baseline,9,131.0,96,53,4
classic_baseline,9,131.0,46,80,6
classic_baseline,9,132.0,85,31,4
classic_baseline,9,132.0,19,96,2
classic_baseline,9,132.0,96,67,4
classic_baseline,9,132.0,53,29,5
classic_baseline,9,132.0,17,54,6
classic_baseline,9,133.0,52,58,2
classic_baseline,9,133.0,66,87,4
classic_baseline,9,133.0,46,3,3
classic_baseline,9,133.0,56,18,3
classic_baseline,9,133.0,98,1,3
classic_baseline,9,134.0,91,66,4
classic_baseline,9,134.0,8,10,2
classic_baseline,9,134.0,43,40,4
classic_baseline,9,134.0,51,98,7
classic_baseline,9,134.0,7,50,2
classic_baseline,9,135.0,97,4,8
classic_baseline,9,135.0,84,82,5
classic_baseline,9,135.0,19,73,3
classic_baseline,9,135.0,7,80,9
classic_baseline,9,135.0,91,84,3
classic_baseline,9,136.0,66,37,5
classic_baseline,9,136.0,53,51,4
classic_baseline,9,136.0,87,89,7
classic_baseline,9,136.0,70,38,4
classic_baseline,9,136.0,92,95,2
classic_baseline,9,137.0,40,44,3
classic_baseline,9,137.0,1,35,2
classic_baseline,9,137.0,67,78,5
classic_baseline,9,137.0,18,89,3
classic_baseline,9,137.0,51,57,3
classic_baseline,9,138.0,82,26,5
classic_baseline,9,138.0,69,79,2
classic_baseline,9,138.0,79,83,7
classic_baseline,9,138.0,56,89,5
classic_baseline,9,138.0,44,83,6
classic_baseline,9,139.0,51,99,7
classic_baseline,9,139.0,25,38,5
classic_baseline,9,139.0,10,4,3
classic_baseline,9,139.0,68,42,3
classic_baseline,9,139.0,49,92,8
classic_baseline,9,140.0,16,66,2
classic_baseline,9,140.0,69,36,6
classic_baseline,9,140.0,27,11,7
classic_baseline,9,140.0,65,70,6
classic_baseline,9,140.0,39,66,5
classic_baseline,9,141.0,43,96,7
classic_baseline,9,141.0,81,20,2
classic_baseline,9,141.0,2,3,2
classic_baseline,9,141.0,69,75,3
classic_baseline,9,141.0,33,30,1
classic_baseline,9,142.0,99,38,1
classic_baseline,9,142.0,92,54,9
classic_baseline,9,142.0,93,7,4
classic_baseline,9,142.0,47,33,7
classic_baseline,9,142.0,45,15,3
classic_baseline,9,143.0,6,96,2
classic_baseline,9,143.0,83,15,5
classic_baseline,9,143.0,57,38,6
classic_baseline,9,143.0,0,58,4
classic_baseline,9,143.0,43,30,9
classic_baseline,9,144.0,95,74,6
classic_baseline,9,144.0,72,91,5
classic_baseline,9,144.0,80,85,3
classic_baseline,9,144.0,68,76,2
classic_baseline,9,144.0,29,44,2
classic_baseline,9,145.0,38,36,7
classic_baseline,9,145.0,85,91,4
classic_baseline,9,145.0,73,86,1
classic_baseline,9,145.0,17,91,4
classic_baseline,9,145.0,48,66,2
classic_baseline,9,146.0,13,41,7
classic_baseline,9,146.0,66,74,5
classic_baseline,9,146.0,24,99,3
classic_baseline,9,146.0,46,58,2
classic_baseline,9,146.0,12,18,4
classic_baseline,9,147.0,91,54,4
classic_baseline,9,147.0,52,10,1
classic_baseline,9,147.0,11,7,7
classic_baseline,9,147.0,54,16,5
classic_baseline,9,147.0,60,27,5
classic_baseline,9,148.0,57,9,1
classic_baseline,9,148.0,47,86,3
classic_baseline,9,148.0,67,51,3
classic_baseline,9,148.0,75,71,4
classic_baseline,9,148.0,66,99,6
classic_baseline,9,149.0,50,33,5
classic_baseline,9,149.0,74,63,4
classic_baseline,9,149.0,81,54,6
classic_baseline,9,149.0,56,88,7
classic_baseline,9,149.0,62,93,4
classic_baseline,9,150.0,53,20,2
classic_baseline,9,150.0,16,62,2
classic_baseline,9,150.0,91,58,4
classic_baseline,9,150.0,16,90,8
classic_baseline,9,150.0,65,67,4
classic_baseline,9,151.0,15,88,7
classic_baseline,9,151.0,27,58,3
classic_baseline,9,151.0,60,4,5
classic_baseline,9,151.0,95,20,3
classic_baseline,9,151.0,71,47,2
classic_baseline,9,152.0,15,77,4
classic_baseline,9,152.0,52,14,4
classic_baseline,9,152.0,15,47,5
classic_baseline,9,152.0,73,37,4
classic_baseline,9,152.0,5,66,7
classic_baseline,9,153.0,47,39,4
classic_baseline,9,153.0,47,38,4
classic_baseline,9,153.0,37,62,4
classic_baseline,9,153.0,3,18,6
classic_baseline,9,153.0,18,75,3
classic_baseline,9,154.0,53,6,3
classic_baseline,9,154.0,39,36,4
classic_baseline,9,154.0,27,23,4
classic_baseline,9,154.0,0,15,1
classic_baseline,9,154.0,70,44,7
classic_baseline,9,155.0,8,5,2
classic_baseline,9,155.0,53,61,5
classic_baseline,9,155.0,73,39,4
classic_baseline,9,155.0,72,57,4
classic_baseline,9,155.0,43,48,4
classic_baseline,9,156.0,60,92,3
classic_baseline,9,156.0,77,16,6
classic_baseline,9,156.0,97,17,3
classic_baseline,9,156.0,58,97,3
classic_baseline,9,156.0,57,85,3
classic_baseline,9,157.0,57,19,3
classic_baseline,9,157.0,93,41,1
classic_baseline,9,157.0,11,79,3
classic_baseline,9,157.0,85,79,4
classic_baseline,9,157.0,52,49,2
classic_baseline,9,158.0,29,50,4
classic_baseline,9,158.0,43,69,2
classic_baseline,9,158.0,5,85,4
classic_baseline,9,158.0,35,82,4
classic_baseline,9,158.0,11,21,4
classic_baseline,9,159.0,90,3,3
classic_baseline,9,159.0,73,80,2
classic_baseline,9,159.0,98,90,2
classic_baseline,9,159.0,39,71,5
classic_baseline,9,159.0,82,71,5
classic_baseline,9,160.0,10,24,3
classic_baseline,9,160.0,79,69,7
classic_baseline,9,160.0,73,96,3
classic_baseline,9,160.0,6,72,5
classic_baseline,9,160.0,66,24,4
classic_baseline,9,161.0,96,60,3
classic_baseline,9,161.0,68,23,5
classic_baseline,9,161.0,2,35,1
classic_baseline,9,161.0,26,31,5
classic_baseline,9,161.0,90,74,3
classic_baseline,9,162.0,56,10,1
classic_baseline,9,162.0,68,77,7
classic_baseline,9,162.0,41,51,5
classic_baseline,9,162.0,75,5,7
classic_baseline,9,162.0,62,2,6
classic_baseline,9,163.0,23,53,2
classic_baseline,9,163.0,3,67,2
classic_baseline,9,163.0,40,48,5
classic_baseline,9,163.0,32,11,2
classic_baseline,9,163.0,14,12,1
classic_baseline,9,164.0,36,18,8
classic_baseline,9,164.0,23,32,4
classic_baseline,9,164.0,98,11,5
classic_baseline,9,164.0,19,39,1
classic_baseline,9,164.0,52,86,3
classic_baseline,9,165.0,78,41,4
classic_baseline,9,165.0,23,3,2
classic_baseline,9,165.0,91,7,2
classic_baseline,9,165.0,38,49,4
classic_baseline,9,165.0,12,40,2
classic_baseline,9,166.0,18,52,6
classic_baseline,9,166.0,41,33,7
classic_baseline,9,166.0,48,15,6
classic_baseline,9,166.0,6,25,3
classic_baseline,9,166.0,30,96,1
classic_baseline,9,167.0,76,75,1
classic_baseline,9,167.0,30,63,2
classic_baseline,9,167.0,65,96,6
classic_baseline,9,167.0,64,49,7
classic_baseline,9,167.0,14,34,3
classic_baseline,9,168.0,7,40,2
classic_baseline,9,168.0,59,70,3
classic_baseline,9,168.0,52,8,4
classic_baseline,9,168.0,61,3,4
classic_baseline,9,168.0,52,81,5
classic_baseline,9,169.0,29,2,5
classic_baseline,9,169.0,34,70,1
classic_baseline,9,169.0,75,86,5
classic_baseline,9,169.0,12,31,3
classic_baseline,9,169.0,97,71,2
classic_baseline,9,170.0,83,16,7
classic_baseline,9,170.0,38,72,7
classic_baseline,9,170.0,52,57,2
classic_baseline,9,170.0,10,81,6
classic_baseline,9,170.0,64,26,7
classic_baseline,9,171.0,18,47,2
classic_baseline,9,171.0,69,21,5
classic_baseline,9,171.0,31,68,3
classic_baseline,9,171.0,54,71,6
classic_baseline,9,171.0,57,5,3
classic_baseline,9,172.0,0,59,5
classic_baseline,9,172.0,83,21,5
classic_baseline,9,172.0,0,7,5
classic_baseline,9,172.0,61,34,5
classic_baseline,9,172.0,76,32,2
classic_baseline,9,173.0,87,48,4
classic_baseline,9,173.0,44,80,1
classic_baseline,9,173.0,27,74,3
classic_baseline,9,173.0,65,36,7
classic_baseline,9,173.0,94,68,5
classic_baseline,9,174.0,72,8,6
classic_baseline,9,174.0,38,11,7
classic_baseline,9,174.0,50,89,3
classic_baseline,9,174.0,15,17,6
classic_baseline,9,174.0,92,71,7
classic_baseline,9,175.0,35,55,7
classic_baseline,9,175.0,26,78,7
classic_baseline,9,175.0,64,40,5
classic_baseline,9,175.0,87,43,2
classic_baseline,9,175.0,81,33,8
classic_baseline,9,176.0,96,90,3
classic_baseline,9,176.0,57,34,4
classic_baseline,9,176.0,31,84,2
classic_baseline,9,176.0,41,43,2
classic_baseline,9,176.0,26,58,2
classic_baseline,9,177.0,76,42,5
classic_baseline,9,177.0,2,88,2
classic_baseline,9,177.0,17,82,1
classic_baseline,9,177.0,0,77,4
classic_baseline,9,177.0,60,0,3
classic_baseline,9,178.0,1,86,4
classic_baseline,9,178.0,22,52,7
classic_baseline,9,178.0,71,89,2
classic_baseline,9,178.0,90,62,6
classic_baseline,9,178.0,97,50,5
classic_baseline,9,179.0,68,10,5
classic_baseline,9,179.0,83,9,1
classic_baseline,9,179.0,68,3,5
classic_baseline,9,179.0,85,56,6
classic_baseline,9,179.0,86,15,2
classic_baseline,9,180.0,45,48,4
classic_baseline,9,180.0,76,45,4
classic_baseline,9,180.0,49,22,2
classic_baseline,9,180.0,98,89,4
classic_baseline,9,180.0,1,15,4
classic_baseline,9,181.0,59,47,5
classic_baseline,9,181.0,24,56,5
classic_baseline,9,181.0,1,28,3
classic_baseline,9,181.0,95,2,8
classic_baseline,9,181.0,97,35,9
classic_baseline,9,182.0,87,90,5
classic_baseline,9,182.0,45,24,1
classic_baseline,9,182.0,11,78,2
classic_baseline,9,182.0,80,38,8
classic_baseline,9,182.0,91,28,2
classic_baseline,9,183.0,29,63,2
classic_baseline,9,183.0,46,4,1
classic_baseline,9,183.0,35,63,6
classic_baseline,9,183.0,90,77,1
classic_baseline,9,183.0,26,0,6
classic_baseline,9,184.0,25,81,2
classic_baseline,9,184.0,50,14,3
classic_baseline,9,184.0,35,72,7
classic_baseline,9,184.0,64,63,7
classic_baseline,9,184.0,21,70,7
classic_baseline,9,185.0,24,84,1
classic_baseline,9,185.0,94,72,9
classic_baseline,9,185.0,86,87,3
classic_baseline,9,185.0,77,72,6
classic_baseline,9,185.0,22,8,2
classic_baseline,9,186.0,95,8,5
classic_baseline,9,186.0,72,29,2
classic_baseline,9,186.0,66,93,4
classic_baseline,9,186.0,35,24,5
classic_baseline,9,186.0,86,2,4
classic_baseline,9,187.0,88,86,3
classic_baseline,9,187.0,68,78,4
classic_baseline,9,187.0,32,87,2
classic_baseline,9,187.0,71,58,6
classic_baseline,9,187.0,0,54,6
classic_baseline,9,188.0,82,86,3
classic_baseline,9,188.0,83,6,5
classic_baseline,9,188.0,41,55,1
classic_baseline,9,188.0,52,35,7
classic_baseline,9,188.0,15,87,4
classic_baseline,9,189.0,66,59,5
classic_baseline,9,189.0,63,46,6
classic_baseline,9,189.0,66,97,2
classic_baseline,9,189.0,5,92,5
classic_baseline,9,189.0,28,6,3
classic_baseline,9,190.0,35,53,4
classic_baseline,9,190.0,68,57,3
classic_baseline,9,190.0,40,0,5
classic_baseline,9,190.0,50,24,2
classic_baseline,9,190.0,42,10,5
classic_baseline,9,191.0,73,3,5
classic_baseline,9,191.0,94,28,5
classic_baseline,9,191.0,88,54,3
classic_baseline,9,191.0,9,31,2
classic_baseline,9,191.0,25,21,3
classic_baseline,9,192.0,42,39,3
classic_baseline,9,192.0,8,80,4
classic_baseline,9,192.0,80,12,1
classic_baseline,9,192.0,3,61,4
classic_baseline,9,192.0,55,3,3
classic_baseline,9,193.0,42,32,3
classic_baseline,9,193.0,31,13,4
classic_baseline,9,193.0,60,30,1
classic_baseline,9,193.0,43,6,7
classic_baseline,9,193.0,42,66,6
classic_baseline,9,194.0,30,9,5
classic_baseline,9,194.0,99,76,5
classic_baseline,9,194.0,79,56,9
classic_baseline,9,194.0,97,12,5
classic_baseline,9,194.0,80,57,5
classic_baseline,9,195.0,74,15,3
classic_baseline,9,195.0,10,7,2
classic_baseline,9,195.0,4,48,6
classic_baseline,9,195.0,40,88,2
classic_baseline,9,195.0,7,56,4
classic_baseline,9,196.0,7,38,4
classic_baseline,9,196.0,78,80,5
classic_baseline,9,196.0,55,8,1
classic_baseline,9,196.0,13,86,3
classic_baseline,9,196.0,7,71,3
classic_baseline,9,197.0,6,37,2
classic_baseline,9,197.0,48,51,5
classic_baseline,9,197.0,12,79,6
classic_baseline,9,197.0,96,52,4
classic_baseline,9,197.0,29,76,3
classic_baseline,9,198.0,84,79,4
classic_baseline,9,198.0,1,58,2
classic_baseline,9,198.0,49,59,4
classic_baseline,9,198.0,54,79,7
classic_baseline,9,198.0,79,12,7
classic_baseline,9,199.0,43,83,6
classic_baseline,9,199.0,86,3,1
classic_baseline,9,199.0,58,66,6
classic_baseline,9,199.0,42,75,4
classic_baseline,9,199.0,24,13,5
classic_baseline,9,200.0,13,1,4
classic_baseline,9,200.0,76,91,5
classic_baseline,9,200.0,8,75,8
classic_baseline,9,200.0,24,73,3
classic_baseline,9,200.0,65,32,5
classic_baseline,9,201.0,45,53,6
classic_baseline,9,201.0,61,92,4
classic_baseline,9,201.0,79,56,7
classic_baseline,9,201.0,23,31,3
classic_baseline,9,201.0,17,5,5
classic_baseline,9,202.0,7,16,4
classic_baseline,9,202.0,39,74,2
classic_baseline,9,202.0,55,65,4
classic_baseline,9,202.0,83,96,5
classic_baseline,9,202.0,45,39,5
classic_baseline,9,203.0,74,69,2
classic_baseline,9,203.0,99,18,2
classic_baseline,9,203.0,18,60,6
classic_baseline,9,203.0,39,77,5
classic_baseline,9,203.0,43,37,2
classic_baseline,9,204.0,47,1,4
classic_baseline,9,204.0,66,75,5
classic_baseline,9,204.0,84,86,4
classic_baseline,9,204.0,18,7,4
classic_baseline,9,204.0,71,6,5
classic_baseline,9,205.0,54,44,3
classic_baseline,9,205.0,25,81,3
classic_baseline,9,205.0,25,8,3
classic_baseline,9,205.0,43,24,5
classic_baseline,9,205.0,85,60,1
classic_baseline,9,206.0,88,59,5
classic_baseline,9,206.0,76,88,5
classic_baseline,9,206.0,42,74,5
classic_baseline,9,206.0,72,42,5
classic_baseline,9,206.0,78,38,2
classic_baseline,9,207.0,53,42,6
classic_baseline,9,207.0,20,13,4
classic_baseline,9,207.0,58,5,2
classic_baseline,9,207.0,63,28,5
classic_baseline,9,207.0,0,81,2
classic_baseline,9,208.0,28,88,2
classic_baseline,9,208.0,29,59,5
classic_baseline,9,208.0,79,27,6
classic_baseline,9,208.0,30,61,4
classic_baseline,9,208.0,94,98,6
classic_baseline,9,209.0,42,94,1
classic_baseline,9,209.0,48,26,8
classic_baseline,9,209.0,51,23,5
classic_baseline,9,209.0,0,46,4
classic_baseline,9,209.0,1,9,5
classic_baseline,9,210.0,45,3,2
classic_baseline,9,210.0,71,14,2
classic_baseline,9,210.0,18,37,4
classic_baseline,9,210.0,56,24,6
classic_baseline,9,210.0,80,74,2
classic_baseline,9,211.0,97,46,5
classic_baseline,9,211.0,5,3,3
classic_baseline,9,211.0,25,36,4
classic_baseline,9,211.0,22,28,2
classic_baseline,9,211.0,33,92,1
classic_baseline,9,212.0,22,43,1
classic_baseline,9,212.0,70,31,6
classic_baseline,9,212.0,22,25,5
classic_baseline,9,212.0,2,22,2
classic_baseline,9,212.0,33,12,4
classic_baseline,9,213.0,2,86,2
classic_baseline,9,213.0,17,48,4
classic_baseline,9,213.0,83,14,4
classic_baseline,9,213.0,43,26,3
classic_baseline,9,213.0,39,58,5
classic_baseline,9,214.0,30,47,4
classic_baseline,9,214.0,47,84,2
classic_baseline,9,214.0,21,67,7
classic_baseline,9,214.0,79,55,5
classic_baseline,9,214.0,91,8,3
classic_baseline,9,215.0,15,18,5
classic_baseline,9,215.0,16,24,5
classic_baseline,9,215.0,24,68,1
classic_baseline,9,215.0,48,88,3
classic_baseline,9,215.0,47,40,3
classic_baseline,9,216.0,76,54,6
classic_baseline,9,216.0,81,31,5
classic_baseline,9,216.0,5,97,1
classic_baseline,9,216.0,78,75,6
classic_baseline,9,216.0,24,68,1
classic_baseline,9,217.0,37,19,1
classic_baseline,9,217.0,41,31,5
classic_baseline,9,217.0,6,80,5
classic_baseline,9,217.0,35,16,1
classic_baseline,9,217.0,65,74,1
classic_baseline,9,218.0,62,26,4
classic_baseline,9,218.0,93,10,2
classic_baseline,9,218.0,60,84,4
classic_baseline,9,218.0,78,8,5
classic_baseline,9,218.0,21,65,3
classic_baseline,9,219.0,49,96,4
classic_baseline,9,219.0,82,96,2
classic_baseline,9,219.0,65,47,3
classic_baseline,9,219.0,63,66,5
classic_baseline,9,219.0,59,22,2
classic_baseline,9,220.0,41,91,5
classic_baseline,9,220.0,47,67,5
classic_baseline,9,220.0,88,61,5
classic_baseline,9,220.0,91,63,3
classic_baseline,9,220.0,60,34,3
classic_baseline,9,221.0,74,51,1
classic_baseline,9,221.0,81,74,4
classic_baseline,9,221.0,83,4,5
classic_baseline,9,221.0,26,28,4
classic_baseline,9,221.0,25,57,3
classic_baseline,9,222.0,30,50,6
classic_baseline,9,222.0,27,39,3
classic_baseline,9,222.0,54,48,7
classic_baseline,9,222.0,73,20,1
classic_baseline,9,222.0,47,32,5
classic_baseline,9,223.0,70,10,2
classic_baseline,9,223.0,17,96,3
classic_baseline,9,223.0,10,37,4
classic_baseline,9,223.0,56,66,7
classic_baseline,9,223.0,45,29,4
classic_baseline,9,224.0,74,5,6
classic_baseline,9,224.0,59,65,5
classic_baseline,9,224.0,79,43,6
classic_baseline,9,224.0,54,57,4
classic_baseline,9,224.0,59,55,2
classic_baseline,9,225.0,52,47,2
classic_baseline,9,225.0,63,40,1
classic_baseline,9,225.0,34,48,7
classic_baseline,9,225.0,3,22,3
classic_baseline,9,225.0,56,29,5
classic_baseline,9,226.0,33,82,3
classic_baseline,9,226.0,9,45,6
classic_baseline,9,226.0,10,37,3
classic_baseline,9,226.0,64,65,5
classic_baseline,9,226.0,69,82,2
classic_baseline,9,227.0,10,35,7
classic_baseline,9,227.0,29,12,3
classic_baseline,9,227.0,15,9,6
classic_baseline,9,227.0,46,4,3
classic_baseline,9,227.0,69,25,1
classic_baseline,9,228.0,42,25,5
classic_baseline,9,228.0,86,42,6
classic_baseline,9,228.0,32,38,5
classic_baseline,9,228.0,95,98,6
classic_baseline,9,228.0,87,35,8
classic_baseline,9,229.0,24,90,5
classic_baseline,9,229.0,77,17,4
classic_baseline,9,229.0,96,91,5
classic_baseline,9,229.0,94,69,3
classic_baseline,9,229.0,33,1,2
classic_baseline,9,230.0,98,38,3
classic_baseline,9,230.0,36,44,2
classic_baseline,9,230.0,51,74,1
classic_baseline,9,230.0,96,83,5
classic_baseline,9,230.0,1,60,2
classic_baseline,9,231.0,83,65,2
classic_baseline,9,231.0,97,19,6
